0	453
0	578
3	341
3	342
3	343
3	344
4	653
4	654
4	655
4	656
4	657
4	658
4	659
7	1364
7	1365
7	1366
7	1367
7	1368
7	1369
8	598
8	599
8	600
8	601
8	602
9	644
9	645
9	646
9	647
9	648
9	649
9	650
9	651
9	652
10	1472
11	727
12	271
12	272
12	273
12	274
12	275
12	276
12	277
12	278
12	279
12	280
12	281
12	282
12	283
12	284
13	746
13	747
13	748
13	749
13	750
13	751
14	824
19	282
19	1382
19	1487
19	1488
19	1489
19	1490
19	1491
22	1070
22	1071
22	1072
22	1073
22	1074
22	1075
22	1076
22	1077
22	1078
22	1079
22	1080
22	1081
22	1082
22	1083
22	1084
22	1085
22	1086
22	1087
22	1088
23	440
23	676
23	677
23	678
23	679
23	680
23	681
23	682
23	683
23	684
23	685
26	1370
26	1371
27	274
27	409
27	559
27	560
27	561
27	562
27	563
27	564
27	565
27	566
27	567
27	568
27	569
27	570
27	571
27	572
27	573
27	574
27	575
28	1287
31	1249
31	1250
33	258
36	624
36	625
36	626
36	627
36	628
36	629
37	1284
38	701
38	702
38	703
38	704
39	1492
39	1493
39	1494
39	1495
39	1496
39	1497
39	1498
39	1499
39	1500
39	1501
39	1502
39	1503
39	1504
39	1505
39	1506
39	1507
39	1508
39	1509
39	1510
44	455
44	978
44	979
44	980
44	981
44	982
44	983
44	984
44	985
44	986
44	987
44	988
44	989
44	990
44	991
44	992
47	1189
48	1303
48	1304
48	1305
48	1306
48	1307
48	1308
48	1309
49	1550
53	1567
53	1568
53	1569
54	640
56	1573
56	1574
58	640
58	641
58	642
59	352
59	353
59	354
59	355
59	356
59	357
59	358
59	359
59	360
59	361
59	362
59	363
59	364
59	365
60	418
60	1310
60	1311
60	1312
60	1313
60	1314
60	1315
60	1316
60	1317
60	1318
60	1319
60	1320
60	1321
60	1322
61	418
61	1413
61	1414
61	1415
61	1416
61	1417
61	1418
61	1419
61	1420
62	1566
65	1169
65	1170
65	1171
65	1172
65	1173
65	1174
65	1175
65	1176
65	1177
65	1178
65	1179
66	1213
67	998
67	999
67	1000
67	1001
67	1002
67	1003
67	1004
68	839
68	840
68	841
69	401
69	402
69	403
69	404
69	405
69	406
70	296
70	579
70	1131
70	1132
70	1133
70	1134
70	1135
70	1136
70	1137
70	1138
70	1139
71	878
71	1028
71	1029
71	1030
71	1031
71	1032
71	1033
71	1034
71	1035
72	419
72	450
72	459
72	925
72	926
72	927
72	928
72	929
72	930
72	931
72	932
72	933
72	934
72	935
72	936
72	937
73	1175
73	1531
73	1532
73	1533
73	1534
73	1535
73	1536
73	1537
73	1538
73	1539
73	1540
73	1541
73	1542
73	1543
73	1544
73	1545
73	1546
73	1547
73	1548
